紅2	44	46
	博物館	去	25.043998,121.514998
	臺北車站(忠孝)	返	25.046220,121.517122
	捷運善導寺站	返	25.044947,121.522582
	審計部	返	25.044307,121.526210
	忠孝國小	返	25.042980,121.530315
	臺北科技大學(捷運忠孝新生站)	返	25.042307,121.534148
	正義郵局	返	25.041615,121.538418
	懷生國中	返	25.041650,121.540780
	捷運忠孝復興站	返	25.041572,121.542027
	頂好市場	返	25.041715,121.547543
	捷運忠孝敦化站	返	25.042927,121.549208
	市民大道口	返	25.045880,121.549105
	臺視	返	25.048106,121.550353
	美仁里	返	25.048067,121.554537
	光復路口	返	25.047847,121.556612
	臺北市區監理所	返	25.048420,121.559632
	京華城	返	25.048772,121.563583
	新聚里	返	25.048864,121.566017
	基隆路口	返	25.049191,121.568539
	饒河街觀光夜市(八德)	返	25.050082,121.571483
	松山農會	返	25.049997,121.574230
	松山車站	返	25.050090,121.577092
	玉成里	返	25.050768,121.580803
	松山磚廠	返	25.052577,121.585407
	南港路三段	返	25.052897,121.588133
	中華賓士	返	25.053073,121.589817
	玉成國小	返	25.053987,121.592363
	南港分局(重陽)	返	25.055627,121.596173
	中國電視公司	返	25.056593,121.598860
	東新國小	返	25.057815,121.602752
	興華路	返	25.056452,121.605582
	南港行政中心	返	25.054173,121.607020
	南港高工	返	25.054965,121.610928
	南港	返	25.055308,121.613795
	捷運南港展覽館站(南港路)	返	25.054793,121.618200
	橫科	返	25.054885,121.621518
	富信飯店	返	25.055972,121.632302
	南樟樹灣	返	25.057753,121.635145
	樟樹灣	返	25.059365,121.638418
	聯合報總部	返	25.060892,121.642363
	昊天嶺	返	25.062230,121.645643
	汐科站南站	返	25.062865,121.647495
	汐科站北站	返	25.064702,121.653235
	汐止國小	返	25.066433,121.654977
	汐止公園	返	25.067615,121.660050
	汐止	返	25.068980,121.662155
	國泰醫院	返	25.071612,121.664943
	鄉長路一段	返	25.074907,121.665430
605快	26	16
	鄉長路一段	去	25.074357,121.665190
	國泰醫院	去	25.071618,121.664822
	汐止	去	25.069223,121.661737
	汐止公園	去	25.067882,121.659810
	潭美公園	去	25.059642,121.585682
	南京舊宗路口	去	25.056834,121.581616
	南京公寓	去	25.051478,121.565298
	南京三民路口	去	25.051547,121.560452
	南京寧安街口	去	25.051760,121.555648
	南京敦化路口	去	25.051915,121.549578
	南京復興路口	去	25.051775,121.544748
	南京龍江路口	去	25.052067,121.540738
	南京建國路口	去	25.052183,121.537300
	捷運松江南京站	去	25.052130,121.535311
	南京吉林路口	去	25.052273,121.529603
	南京林森路口	去	25.052237,121.525682
	捷運中山站(志仁高中)	去	25.053055,121.518432
	圓環(南京)	去	25.053682,121.516478
	圓環(重慶)	去	25.053212,121.514427
	後車站	去	25.050431,121.513470
	臺北車站(重慶)	去	25.049901,121.513290
	重慶南路一段	去	25.048708,121.513081
	博物館	去	25.043998,121.514998
	臺北車站(忠孝)	去	25.046220,121.517122
	行政院	去	25.046618,121.520202
	中山市場	去	25.051307,121.522337
	南京林森路口	返	25.052253,121.524847
	南京吉林路口	返	25.052160,121.529077
	捷運松江南京站	返	25.052003,121.532052
	南京建國路口	返	25.051983,121.535842
	南京龍江路口	返	25.052083,121.540123
	南京復興路口	返	25.051793,121.543288
	南京敦化路口	返	25.051772,121.547787
	南京寧安街口	返	25.051812,121.555628
	南京三民路口	返	25.051785,121.560380
	南京公寓	返	25.051447,121.566192
	南京舊宗路口	返	25.057180,121.581630
	潭美公園	返	25.059386,121.586019
	汐止公園	返	25.067615,121.660050
	汐止	返	25.068980,121.662155
	國泰醫院	返	25.071612,121.664943
	鄉長路一段	返	25.074997,121.665355
605新台五	50	47
	鄉長路一段	去	25.074467,121.665098
	崇義高中	去	25.075755,121.666962
	橋東	去	25.073523,121.666202
	摩登家庭社區	去	25.071777,121.666267
	汐止後車站	去	25.068738,121.664287
	秀峰中學	去	25.066392,121.661818
	汐止行政中心	去	25.064757,121.659052
	汐止農會	去	25.063065,121.656035
	連興街口	去	25.062047,121.652810
	東方科學園區	去	25.061597,121.649227
	遠東世界中心	去	25.060928,121.646025
	天良電視台	去	25.056145,121.632107
	橫科	去	25.055130,121.621360
	捷運南港展覽館站(南港路)	去	25.055082,121.618395
	南港展覽館	去	25.055447,121.615380
	南港	去	25.055500,121.613792
	南港高工	去	25.055010,121.609948
	南港行政中心	去	25.054487,121.606667
	台肥新村	去	25.053937,121.603592
	南港輪胎	去	25.053483,121.600607
	東明里	去	25.053913,121.598622
	土地公廟	去	25.054527,121.596072
	玉成國小	去	25.054545,121.592905
	中華賓士	去	25.053562,121.589965
	南港路三段	去	25.053210,121.587817
	松山磚廠	去	25.052600,121.584625
	玉成里	去	25.051517,121.581109
	松山車站	去	25.051070,121.578834
	松山農會	去	25.050163,121.573757
	饒河街觀光夜市(八德)	去	25.050022,121.571582
	基隆路口	去	25.049347,121.568338
	新聚里	去	25.049005,121.566573
	京華城	去	25.048922,121.563393
	臺北市區監理所	去	25.048412,121.560463
	光復路口	去	25.048248,121.556795
	美仁里	去	25.048107,121.553810
	臺視	去	25.048368,121.550268
	市民敦化路口	去	25.045173,121.548857
	頂好市場	去	25.041422,121.546587
	捷運忠孝復興站	去	25.041817,121.542663
	懷生國中	去	25.041579,121.541065
	正義郵局	去	25.041543,121.539247
	臺北科技大學(捷運忠孝新生站)	去	25.042021,121.534581
	忠孝國小	去	25.042857,121.531060
	審計部	去	25.043692,121.527573
	捷運善導寺站	去	25.045023,121.522798
	臺北車站(忠孝)	去	25.046403,121.517030
	臺北車站(重慶)	去	25.044867,121.513185
	重慶南路一段	去	25.044867,121.513185
	博物館	去	25.043998,121.514998
	臺北車站(忠孝)	返	25.046220,121.517122
	捷運善導寺站	返	25.044947,121.522582
	審計部	返	25.044307,121.526210
	忠孝國小	返	25.042980,121.530315
	臺北科技大學(捷運忠孝新生站)	返	25.041885,121.534173
	正義郵局	返	25.041615,121.538418
	懷生國中	返	25.041650,121.540780
	捷運忠孝復興站	返	25.041572,121.542027
	頂好市場	返	25.041715,121.547543
	捷運忠孝敦化站	返	25.042927,121.549208
	市民大道口	返	25.045880,121.549105
	臺視	返	25.048106,121.550460
	美仁里	返	25.048028,121.554816
	光復南路口	返	25.047847,121.556612
	臺北市區監理所	返	25.048420,121.559632
	京華城	返	25.048772,121.563583
	新聚里	返	25.048655,121.566082
	基隆路口	返	25.049191,121.568539
	饒河街觀光夜市(八德)	返	25.050082,121.571483
	松山農會	返	25.049997,121.574230
	松山車站	返	25.050090,121.577092
	玉成里	返	25.050768,121.580803
	松山磚廠	返	25.052577,121.585407
	南港路三段	返	25.052897,121.588133
	中華賓士	返	25.053073,121.589817
	玉成國小	返	25.053987,121.592363
	土地公廟	返	25.054190,121.596478
	東明里	返	25.053410,121.599620
	南港輪胎	返	25.053265,121.600750
	台肥新村	返	25.053605,121.603198
	南港行政中心	返	25.054173,121.607020
	南港高工	返	25.054965,121.610928
	南港	返	25.055308,121.613795
	捷運南港展覽館站(南港路)	返	25.054793,121.618200
	橫科	返	25.054885,121.621518
	富信飯店	返	25.055972,121.632302
	遠東世界中心	返	25.060507,121.646390
	東方科學園區	返	25.061120,121.648405
	連興街口	返	25.062457,121.654218
	汐止農會	返	25.063712,121.656590
	汐止行政中心	返	25.064678,121.659297
	秀峰中學	返	25.066842,121.662217
	汐止後車站	返	25.069148,121.664693
	摩登家庭社區	返	25.071393,121.665880
	橋東	返	25.073617,121.666288
	崇義高中	返	25.075943,121.667060
	鄉長路一段	返	25.074920,121.665322
606	52	53
	萬芳社區	去	25.002127,121.569990
	萬芳活動中心	去	25.002585,121.568327
	萬芳國小	去	25.001535,121.567308
	萬利街口	去	24.999193,121.567162
	棕櫚泉社區	去	24.997515,121.562477
	文山運動中心	去	24.997027,121.560373
	臺灣警察專科學校	去	24.997707,121.559492
	捷運萬芳醫院站	去	24.999353,121.557703
	中國科技大學	去	25.000220,121.555753
	興隆國小	去	25.001550,121.552700
	興德國小	去	25.000833,121.549717
	興隆市場	去	24.999560,121.547437
	靜心中小學	去	24.999035,121.546079
	憲光公寓	去	24.999967,121.543817
	景明街口	去	25.001717,121.542343
	武功國小(興隆)	去	25.004482,121.539997
	師大分部	去	25.007810,121.538478
	捷運公館站	去	25.014088,121.535272
	台電大樓	去	25.018643,121.530308
	羅斯福師大路口	去	25.021005,121.527998
	羅斯福浦城街口	去	25.022402,121.526557
	羅斯福金門街口	去	25.024187,121.524808
	捷運古亭站(和平)	去	25.026982,121.523618
	金山潮州街口	去	25.028723,121.526082
	公企中心	去	25.030788,121.526647
	捷運東門站(金山)	去	25.033112,121.527152
	仁愛路二段	去	25.037440,121.528156
	金山泰安街口	去	25.040442,121.529053
	長安新生北路口	去	25.048945,121.529438
	南京新生北路口	去	25.051167,121.528132
	吉林國小	去	25.054300,121.527672
	中山老人住宅	去	25.056800,121.527790
	新興國中	去	25.061705,121.527848
	中山國小(新生)	去	25.063882,121.527942
	稻江護校	去	25.066076,121.528089
	民族東路口	去	25.067725,121.528018
	劍潭	去	25.080660,121.524443
	銘傳大學	去	25.087095,121.526647
	台電台北北區營業處	去	25.091077,121.527725
	士林官邸(中山)	去	25.094620,121.528358
	福林橋	去	25.096977,121.527798
	忠誠公園	去	25.104013,121.525583
	雨農國小	去	25.105088,121.528368
	蘭雅新城	去	25.107083,121.530001
	蘭雅國中	去	25.109728,121.530685
	天母棒球場	去	25.113740,121.532192
	啟智學校	去	25.117877,121.534710
	三玉宮	去	25.118232,121.530992
	齊福華廈	去	25.118506,121.527644
	齊賢華廈	去	25.118483,121.525507
	榮總一	去	25.118792,121.520535
	保一總隊	去	25.118909,121.518397
	榮總	返	25.118515,121.519915
	振興公園	返	25.118821,121.523540
	齊賢華廈	返	25.118450,121.525150
	齊福華廈	返	25.118382,121.527569
	三玉宮	返	25.118020,121.531138
	啟智學校	返	25.117095,121.534445
	天母棒球場	返	25.114198,121.532207
	蘭雅國中	返	25.109348,121.530370
	蘭雅新城	返	25.107145,121.529938
	雨農國小	返	25.105422,121.528427
	忠誠公園	返	25.104172,121.525318
	捷運芝山站(福國)	返	25.102116,121.523889
	捷運芝山站一	返	25.100803,121.522320
	士林	返	25.095838,121.524440
	小北街	返	25.091092,121.526920
	捷運劍潭站(基河)	返	25.084715,121.524775
	劍潭	返	25.081995,121.524878
	民族東路口	返	25.067277,121.527567
	稻江護校	返	25.065041,121.527630
	中山國小(新生)	返	25.063232,121.527472
	新興國中	返	25.061140,121.527470
	中山老人住宅	返	25.057125,121.527263
	吉林國小	返	25.053230,121.527152
	南京新生北路口	返	25.051082,121.527635
	長安新生北路口	返	25.049107,121.528662
	金山泰安街口	返	25.039963,121.528865
	仁愛路二段	返	25.036101,121.527616
	捷運東門站(金山)	返	25.033040,121.527147
	公企中心	返	25.030465,121.526603
	金山潮州街口	返	25.028208,121.525968
	捷運古亭站(和平)	返	25.026907,121.524793
	羅斯福金門街口	返	25.024382,121.524170
	羅斯福浦城街口	返	25.022468,121.525857
	羅斯福辛亥路口	返	25.020435,121.528651
	台電大樓	返	25.017493,121.531340
	捷運公館站	返	25.014298,121.534773
	師大分部	返	25.008117,121.538028
	武功國小(興隆)	返	25.004198,121.539750
	景明街口	返	25.001243,121.542452
	憲光公寓	返	24.999725,121.543928
	靜心中小學	返	24.999783,121.547952
	興隆市場	返	24.999753,121.547905
	興德國小	返	25.000993,121.550198
	興隆國小	返	25.001440,121.553513
	捷運萬芳醫院站	返	24.999888,121.557002
	臺灣警察專科學校	返	24.998640,121.558490
	文山運動中心	返	24.997068,121.561007
	棕櫚泉社區	返	24.997465,121.562660
	萬利街口	返	24.998962,121.566673
	捷運萬芳社區站	返	24.998827,121.568325
	萬芳國小	返	25.001714,121.567240
	萬芳活動中心	返	25.002414,121.568506
	萬芳社區	返	25.002332,121.569905
611	51	51
	木柵站	去	25.002360,121.583880
	捷運動物園站	去	24.998841,121.579876
	貓纜動物園站	去	24.996890,121.576800
	萬壽橋(新光)	去	24.992175,121.573502
	萬壽橋(秀明)	去	24.991750,121.574170
	萬興國小	去	24.990180,121.576780
	政大	去	24.987992,121.576083
	新光路口	去	24.988035,121.574013
	指南路口	去	24.987301,121.570580
	木南公園	去	24.985300,121.570400
	景文中學(臺灣戲曲學院)	去	24.984007,121.568581
	司法新村	去	24.983270,121.566320
	忠順廟	去	24.982666,121.565000
	國泰新村(木新)	去	24.982000,121.562000
	力行國小	去	24.981769,121.560877
	木新市場	去	24.981214,121.558330
	木新路口	去	24.981810,121.556900
	景美女中	去	24.983578,121.556816
	忠順街	去	24.984145,121.558969
	興隆路口(忠順)	去	24.984400,121.560900
	木柵公園	去	24.987126,121.560869
	馬明潭	去	24.989566,121.559730
	興隆山莊	去	24.991215,121.558887
	海巡署一	去	24.992269,121.558756
	海巡署	去	24.992850,121.558890
	文山運動中心	去	24.996440,121.560040
	臺灣警察專科學校	去	24.998352,121.558784
	捷運萬芳醫院站	去	24.999254,121.557729
	中國科技大學	去	25.000200,121.556300
	興隆路口(辛亥)	去	25.001663,121.554904
	捷運辛亥站	去	25.004496,121.556666
	辛亥國小	去	25.007078,121.558728
	青峰活動中心	去	25.015170,121.551330
	自來水處(辛亥)	去	25.018110,121.548300
	和平高中	去	25.019630,121.547460
	捷運六張犁站	去	25.023460,121.551640
	喬治商職	去	25.026190,121.554644
	三興國小(臨江街觀光夜市)	去	25.028369,121.556853
	吳興街口	去	25.031596,121.558846
	世貿中心(基隆路)	去	25.033678,121.560157
	市政府(松壽)	去	25.035807,121.564803
	松壽路口	去	25.035777,121.567331
	興雅國中	去	25.037656,121.568548
	消防局(松仁)	去	25.040134,121.568636
	市立工農	去	25.040725,121.571844
	捷運永春站	去	25.040967,121.575660
	永春里	去	25.041195,121.577705
	永吉國小	去	25.042641,121.577702
	永春國小	去	25.045344,121.578187
	五分埔商圈(中坡北)	去	25.047232,121.580770
	松山前站(松隆)	去	25.048120,121.578160
	松山前站(松山)	返	25.047170,121.577860
	永春國小	返	25.045059,121.577892
	永吉國小	返	25.043991,121.577899
	永春里	返	25.041950,121.577900
	捷運永春站	返	25.040758,121.575973
	市立工農	返	25.040684,121.571942
	消防局(松仁)	返	25.040134,121.568636
	興雅國中	返	25.037258,121.568249
	松壽路口	返	25.035990,121.566860
	市政府(松壽)	返	25.036010,121.564780
	世貿中心(基隆路)	返	25.033772,121.559798
	吳興街口	返	25.031596,121.558846
	三興國小(臨江街觀光夜市)	返	25.028369,121.556853
	喬治商職	返	25.026331,121.554640
	捷運六張犁站	返	25.023760,121.551760
	和平高中	返	25.020240,121.547630
	自來水處(辛亥)	返	25.017480,121.547980
	青峰活動中心	返	25.015170,121.551330
	辛亥國小	返	25.006883,121.558362
	捷運辛亥站	返	25.003800,121.556559
	捷運辛亥站一	返	25.003488,121.556003
	興隆路口(辛亥)	返	25.001663,121.554904
	捷運萬芳醫院站	返	24.999254,121.557729
	臺灣警察專科學校	返	24.998352,121.558784
	文山運動中心	返	24.996420,121.559880
	海巡署	返	24.994670,121.559510
	海巡署一	返	24.992850,121.558890
	興隆山莊	返	24.991785,121.558600
	馬明潭	返	24.989566,121.559730
	木柵公園	返	24.986930,121.560740
	興隆路口(忠順)	返	24.984400,121.560900
	忠順街	返	24.984096,121.559085
	景美女中	返	24.983578,121.556816
	木新路口	返	24.982019,121.556664
	木新市場	返	24.981220,121.558525
	力行國小	返	24.981769,121.560877
	國泰新村(木新)	返	24.982000,121.562000
	忠順廟	返	24.982558,121.564548
	司法新村	返	24.983643,121.565940
	景文中學(臺灣戲曲學院)	返	24.983923,121.568693
	木南公園	返	24.985510,121.570622
	指南路口	返	24.987253,121.570735
	政大	返	24.987770,121.576000
	政大一	返	24.988290,121.576390
	萬興圖書館	返	24.988970,121.576970
	大誠高中	返	24.990341,121.576885
	萬壽橋(秀明)	返	24.991750,121.574170
	萬壽橋(新光)	返	24.992244,121.573803
	貓纜動物園站	返	24.996890,121.576800
	捷運動物園站	返	24.998841,121.579876
	木柵站	返	25.002318,121.584304
612	55	54
	調度站松德站	去	25.031575,121.574682
	松德站	去	25.032660,121.574750
	信義行政中心(松仁)	去	25.033452,121.568382
	松壽路口	去	25.035883,121.566860
	市政府(松壽)	去	25.036010,121.564780
	市政府(市府)	去	25.037990,121.563628
	松山高中(松隆)	去	25.043582,121.567410
	興雅國小	去	25.045060,121.569530
	東興路	去	25.046320,121.566658
	東興路一	去	25.049682,121.565432
	南京公寓	去	25.051470,121.564932
	西松國小	去	25.053422,121.563855
	三民健康路口	去	25.054858,121.563823
	三民路口	去	25.057508,121.563542
	民生社區活動中心	去	25.058843,121.561387
	聯合二村	去	25.058682,121.559068
	介壽國中	去	25.058460,121.556213
	公教住宅	去	25.058155,121.552743
	民生敦化路口	去	25.057807,121.546652
	西華飯店	去	25.057868,121.545153
	臺北大學(臺北校區)	去	25.057960,121.541738
	合江街口	去	25.057888,121.538335
	救國團	去	25.057978,121.534610
	民權松江路口	去	25.062000,121.532952
	民權吉林路口	去	25.062680,121.529375
	捷運中山國小站	去	25.062800,121.524607
	大同公司(晴光市場)	去	25.064405,121.522148
	大同大學	去	25.067590,121.522593
	臺北市立美術館	去	25.072108,121.523930
	劍潭	去	25.080775,121.524312
	銘傳大學	去	25.087008,121.526410
	台電台北北區營業處	去	25.090978,121.527552
	士林官邸(中山)	去	25.094362,121.528142
	福林橋	去	25.096748,121.527685
	德行(中山忠誠路口)	去	25.104483,121.524825
	士林電機(中山德行路口)	去	25.105948,121.524880
	克強游泳池	去	25.108203,121.525155
	士東國小	去	25.111465,121.525808
	賴厝	去	25.113592,121.526992
	士東一巷	去	25.115667,121.528057
	齊福華廈	去	25.118506,121.527644
	天母國小	去	25.118533,121.526413
	天玉里	去	25.121273,121.526657
	天北站	去	25.122743,121.526704
	福德廟(行義)	去	25.124537,121.526108
	磺溪	去	25.125782,121.527618
	明山宮	去	25.128173,121.529283
	明山宮一	去	25.128733,121.528980
	行義路	去	25.130475,121.528070
	行義路(一)	去	25.132780,121.528580
	行義路(二)	去	25.136002,121.528742
	行義路(三)	去	25.137710,121.528220
	行義路(四)	去	25.140432,121.527793
	惇敘工商(行義)	去	25.143420,121.527233
	大同之家	去	25.145990,121.523153
	大同之家	返	25.145820,121.523177
	惇敘工商(行義)	返	25.143478,121.527203
	行義路(四)	返	25.140442,121.527753
	行義路(三)	返	25.137730,121.528203
	行義路(二)	返	25.135912,121.528748
	行義路(一)	返	25.132875,121.528505
	行義路	返	25.130617,121.528010
	明山宮	返	25.128080,121.529220
	磺溪	返	25.126072,121.527842
	福德廟(行義)	返	25.124595,121.526207
	天北站	返	25.122743,121.526704
	天玉里	返	25.121485,121.526703
	天母國小	返	25.119197,121.526215
	齊福華廈	返	25.118410,121.527550
	士東一巷	返	25.115938,121.528122
	賴厝	返	25.114207,121.527205
	士東國小	返	25.111575,121.525852
	克強游泳池	返	25.108315,121.525175
	士林電機(中山德行路口)	返	25.106248,121.524867
	德行(中山忠誠路口)	返	25.103587,121.524930
	福林橋	返	25.097272,121.527410
	捷運士林站(中山)	返	25.092935,121.527765
	台電台北北區營業處	返	25.090835,121.527473
	銘傳大學	返	25.087232,121.526575
	捷運劍潭站(中山)	返	25.085117,121.525455
	劍潭	返	25.082123,121.525055
	民族東路口	返	25.067458,121.527683
	稻江護家	返	25.065230,121.527635
	中山國小	返	25.063447,121.527595
	民權吉林路口	返	25.062593,121.529705
	捷運行天宮站	返	25.061302,121.533275
	救國團	返	25.057922,121.534857
	合江街口	返	25.057897,121.538260
	臺北大學(臺北校區)	返	25.057752,121.542712
	西華飯店	返	25.057748,121.545390
	民生敦化路口	返	25.057702,121.547955
	公教住宅	返	25.058028,121.552330
	介壽國中	返	25.058345,121.555642
	聯合二村	返	25.058543,121.558893
	民生社區活動中心	返	25.058683,121.560788
	三民路口	返	25.057940,121.563512
	三民健康路口	返	25.055447,121.563765
	西松國小	返	25.053025,121.563842
	南京公寓	返	25.051440,121.564988
	東興路一	返	25.050088,121.565392
	東興路	返	25.046783,121.566557
	松山高中(基隆路)	返	25.044690,121.566457
	市政府(市府)	返	25.038140,121.563440
	市政府(松壽)	返	25.035875,121.564538
	松壽路口	返	25.035812,121.568077
	信義行政中心(松仁)	返	25.034410,121.568352
	捷運象山站	返	25.032580,121.568701
	終點站松德站	返	25.032742,121.574557
	調度站松德站	返	25.032475,121.574570
612區	48	40
	調度站松德站	去	25.031575,121.574682
	松德站	去	25.032660,121.574750
	信義行政中心(松仁)	去	25.033452,121.568382
	松壽路口	去	25.035883,121.566860
	市政府(松壽)	去	25.037990,121.563628
	市政府(市府)	去	25.041582,121.565350
	松山高中(松隆)	去	25.043582,121.567410
	興雅國小	去	25.045060,121.569530
	東興路	去	25.046320,121.566658
	東興路一	去	25.049682,121.565432
	南京公寓	去	25.051470,121.564932
	西松國小	去	25.053422,121.563855
	三民健康路口	去	25.054858,121.563823
	三民路口	去	25.057508,121.563542
	民生社區活動中心	去	25.058843,121.561387
	聯合二村	去	25.058682,121.559068
	介壽國中	去	25.058460,121.556213
	公教住宅	去	25.058155,121.552743
	民生敦化路口	去	25.057807,121.546652
	西華飯店	去	25.057868,121.545153
	臺北大學(臺北校區)	去	25.057960,121.541738
	合江街口	去	25.057888,121.538335
	救國團	去	25.057978,121.534610
	民權松江路口	去	25.062000,121.532952
	民權吉林路口	去	25.062680,121.529375
	民權林森路口	去	25.062800,121.524607
	大同公司(晴光市場)	去	25.064405,121.522148
	大同大學	去	25.067590,121.522593
	臺北市立美術館	去	25.072108,121.523930
	劍潭	去	25.080775,121.524312
	銘傳大學	去	25.087008,121.526410
	台電台北北區營業處	去	25.090978,121.527552
	士林官邸(中山)	去	25.094362,121.528142
	福林橋	去	25.096748,121.527685
	德行(中山忠誠路口)	去	25.104483,121.524825
	士林電機(中山德行路口)	去	25.105948,121.524880
	克強游泳池	去	25.108203,121.525155
	士東國小	去	25.111465,121.525808
	賴厝	去	25.113592,121.526992
	士東一巷	去	25.115667,121.528057
	齊賢華廈	去	25.118447,121.525397
	齊福華廈	去	25.118460,121.528060
	榮光新村(榮總東院)	去	25.120100,121.522648
	永欣里	去	25.121785,121.523562
	福德廟(石牌)	去	25.123565,121.525475
	天北站	去	25.122633,121.526550
	天玉里	去	25.121512,121.526698
	天母國小	去	25.118913,121.526333
	齊福華廈	返	25.118410,121.527550
	士東一巷	返	25.115730,121.528037
	賴厝	返	25.114110,121.527197
	士東國小	返	25.111487,121.525795
	克強游泳池	返	25.108172,121.525087
	士林電機(中山德行路口)	返	25.106248,121.524867
	德行(中山忠誠路口)	返	25.103587,121.524930
	福林橋	返	25.097272,121.527410
	捷運士林站(中山)	返	25.092935,121.527765
	台電台北北區營業處	返	25.090835,121.527473
	銘傳大學	返	25.087232,121.526575
	捷運劍潭站(中山)	返	25.085117,121.525455
	劍潭	返	25.082123,121.525055
	民族東路口	返	25.067458,121.527683
	稻江護家	返	25.065230,121.527635
	中山國小	返	25.063447,121.527595
	民權吉林路口	返	25.062593,121.529705
	民權松江路口	返	25.061302,121.533275
	救國團	返	25.057922,121.534857
	合江街口	返	25.057897,121.538260
	臺北大學(臺北校區)	返	25.057752,121.542712
	西華飯店	返	25.057748,121.545390
	民生敦化路口	返	25.057702,121.547955
	公教住宅	返	25.058028,121.552330
	介壽國中	返	25.058345,121.555642
	聯合二村	返	25.058543,121.558893
	民生社區活動中心	返	25.058683,121.560788
	三民路口	返	25.057940,121.563512
	三民健康路口	返	25.055447,121.563765
	西松國小	返	25.053025,121.563842
	南京公寓	返	25.051440,121.564988
	東興路一	返	25.050088,121.565392
	東興路	返	25.046783,121.566557
	松山高中(基隆路)	返	25.044690,121.566457
	市政府(松壽)	返	25.035875,121.564538
	松壽路口	返	25.035812,121.568077
	信義行政中心(松仁)	返	25.034410,121.568352
	捷運象山站	返	25.032580,121.568701
	終點站松德站	返	25.032742,121.574557
	調度站松德站	返	25.032475,121.574570
615	35	39
	捷運迴龍站	去	25.021870,121.411950
	丹鳳國小	去	25.024610,121.413358
	鳳山街口	去	25.024653,121.413048
	青山路口	去	25.027303,121.412374
	雙鳳福德宮	去	25.027900,121.413190
	丹鳳派出所	去	25.026830,121.416850
	富國路	去	25.026380,121.418610
	福營國中	去	25.025140,121.423280
	後港社區	去	25.025340,121.424120
	建福路口	去	25.026380,121.426310
	建安街口	去	25.027100,121.428920
	後港一路	去	25.028210,121.432510
	建國一路	去	25.030107,121.434536
	捷運輔大站(建國一路)	去	25.031542,121.433862
	盲人重建院	去	25.033950,121.441670
	新泰公園	去	25.035700,121.443360
	新泰國小	去	25.037940,121.444970
	材試所	去	25.038785,121.446669
	新泰國中南站	去	25.040484,121.445796
	中平路	去	25.045100,121.444620
	新莊高中(中平路)	去	25.049618,121.444658
	中平國中	去	25.051860,121.444680
	中原路	去	25.054360,121.447370
	中原里	去	25.054243,121.449938
	中原路一	去	25.054280,121.454020
	頭前國中	去	25.054240,121.457600
	中原東路	去	25.054470,121.463700
	善導庵	去	25.055270,121.466070
	頭前庄	去	25.057795,121.465544
	新北大道路口	去	25.061230,121.465280
	新北大道中興路口	去	25.061410,121.468170
	中華路口	去	25.061380,121.482950
	聯合醫院中興院區	去	25.050140,121.509240
	臺北車站(鄭州)	去	25.048357,121.518028
	行政院	去	25.046560,121.519760
	臺大醫院	返	25.041234,121.518099
	開南商工	返	25.041700,121.522540
	成功中學(林森)	返	25.043120,121.522720
	捷運善導寺站	返	25.045654,121.523679
	行政院	返	25.046560,121.519760
	中華路口	返	25.061500,121.483200
	新北大道化成路口	返	25.061410,121.468170
	新北大道路口	返	25.060645,121.464678
	頭前庄	返	25.057567,121.465415
	善導庵	返	25.055800,121.465930
	中原東路	返	25.054520,121.464000
	頭前國中	返	25.054240,121.457600
	中原路一	返	25.054450,121.453540
	中原里	返	25.054243,121.449938
	中原路	返	25.054160,121.447150
	中原中平路口	返	25.054414,121.434782
	中平國中	返	25.052050,121.444580
	新莊高中(中平路)	返	25.049618,121.444658
	中平路	返	25.044720,121.444690
	新泰國中南站	返	25.040326,121.445737
	材試所	返	25.038785,121.446669
	新泰國小	返	25.037940,121.444970
	新泰公園	返	25.035700,121.443370
	盲人重建院	返	25.033990,121.441760
	捷運輔大站	返	25.033207,121.435937
	捷運輔大站(建國一路)	返	25.031360,121.434081
	建國一路	返	25.029718,121.434566
	後港一路	返	25.028020,121.431800
	建安街口	返	25.027620,121.429640
	建福路口	返	25.026400,121.426310
	後港社區	返	25.025850,121.424610
	福營國中	返	25.025140,121.423160
	富國路	返	25.026380,121.418610
	丹鳳派出所	返	25.026760,121.417020
	雙鳳福德宮	返	25.028040,121.412960
	青山路口	返	25.028188,121.411938
	鳳山街口	返	25.024653,121.413048
	丹鳳國小	返	25.024484,121.413096
	捷運迴龍站	返	25.021730,121.411300
616	56	57
	泰山站(黎明技術學院)	去	25.066177,121.424982
	山腳里	去	25.063778,121.422865
	泰山國中	去	25.064347,121.425925
	憲訓中心	去	25.063982,121.428325
	泰山國小	去	25.062280,121.431892
	泰山分駐所	去	25.061057,121.433607
	福泰里	去	25.058688,121.434992
	泰林仁德路口	去	25.057297,121.435768
	環河路口	去	25.055275,121.436975
	同榮里	去	25.053433,121.438050
	加油站	去	25.050258,121.439983
	新泰游泳池	去	25.045817,121.442625
	新泰國中北站	去	25.043875,121.443792
	新泰國中南站	去	25.042083,121.444733
	新莊棒球場(立功里立德里)	去	25.041820,121.446066
	新莊體育場(立功里)	去	25.042475,121.447817
	新莊田徑場(中和里)	去	25.043583,121.451717
	復興路二段	去	25.044450,121.456200
	臺北醫院	去	25.044550,121.458058
	復興路三段	去	25.044608,121.462550
	化成路	去	25.042858,121.464783
	金陵女中	去	25.042742,121.466358
	中興街口	去	25.045300,121.469158
	捷運先嗇宮站	去	25.046440,121.471960
